city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,sources,rating,tz,featureId,curators,maintainers
,Heard County,GA,USA,1,,,,1,11879,33.278820499999995,-85.1164585,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",723,,
,Houston County,GA,USA,1,,,,1,155469,32.4903625,-83.66959399999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",724,,
,Liberty County,GA,USA,1,,,,1,61497,31.823112000000002,-81.47777099999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",725,,
,Lincoln County,GA,USA,1,,,,1,7915,33.810833,-82.43205,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",726,,
,Madison County,GA,USA,1,,,,1,29650,34.136314,-83.18936099999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",727,,
,Miller County,GA,USA,1,,,,1,5686,31.1634885,-84.729762,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",728,,
,Monroe County,GA,USA,1,,,,1,27520,33.025490000000005,-83.915184,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",729,,
,Morgan County,GA,USA,1,,,,1,18853,33.626115999999996,-83.4757045,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",730,,
,Pierce County,GA,USA,1,,,,1,19389,31.3663905,-82.207204,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",731,,
,Randolph County,GA,USA,1,,,,1,6833,31.7736745,-84.747037,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",732,,
,Tattnall County,GA,USA,1,,,,1,25391,32.051621499999996,-81.99726150000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",733,,
,Turner County,GA,USA,1,,,,1,7912,31.711033,-83.62759,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",734,,
,Twiggs County,GA,USA,1,,,,1,8188,32.675209,-83.4190435,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",735,,
,Washington County,GA,USA,1,,,,1,20386,32.998892999999995,-82.7922495,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",736,,
,(unassigned),GA,USA,46,,,,46,,,,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,,,,
,Appling County,GA,USA,0,,,,0,18507,31.718649,-82.29964799999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",737,,
,Atkinson County,GA,USA,0,,,,0,8297,31.302037499999997,-82.8852805,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",738,,
,Bacon County,GA,USA,0,,,,0,11185,31.5639575,-82.42742899999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",739,,
,Baker County,GA,USA,0,,,,0,3092,31.266571499999998,-84.39139850000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",740,,
,Banks County,GA,USA,0,,,,0,18988,34.344612,-83.503661,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",741,,
,Ben Hill County,GA,USA,0,,,,0,16787,31.751737,-83.2400355,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",742,,
,Berrien County,GA,USA,0,,,,0,19252,31.250698,-83.234265,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",743,,
,Bleckley County,GA,USA,0,,,,0,12838,32.428345,-83.318515,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",744,,
,Brantley County,GA,USA,0,,,,0,18897,31.192175499999998,-82.0081275,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",745,,
,Brooks County,GA,USA,0,,,,0,15513,30.857747,-83.545108,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",746,,
,Bryan County,GA,USA,0,,,,0,38109,31.9836795,-81.4647405,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",747,,
,Bulloch County,GA,USA,0,,,,0,77296,32.403141500000004,-81.7330315,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",748,,
,Calhoun County,GA,USA,0,,,,0,6352,31.535776,-84.616164,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",749,,
,Camden County,GA,USA,0,,,,0,53677,30.939474,-81.670079,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",750,,
,Candler County,GA,USA,0,,,,0,10836,32.414423,-82.086589,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",751,,
,Chattahoochee County,GA,USA,0,,,,0,10684,32.377903,-84.8227095,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",752,,
,Clay County,GA,USA,0,,,,0,2887,31.6332655,-84.9700425,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",753,,
,Colquitt County,GA,USA,0,,,,0,45592,31.180406,-83.76190600000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",754,,
,Cook County,GA,USA,0,,,,0,17162,31.1888195,-83.4272925,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",755,,
,Crawford County,GA,USA,0,,,,0,12318,32.6897445,-83.951859,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",756,,
,Crisp County,GA,USA,0,,,,0,22601,31.917045,-83.7854705,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",757,,
,Dade County,GA,USA,0,,,,0,16226,34.804268,-85.484542,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",758,,
,Decatur County,GA,USA,0,,,,0,26575,30.884663000000003,-84.6239055,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",759,,
,DeKalb County,GA,USA,0,,,,0,756558,33.7950005,-84.1869685,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",760,,
,Dodge County,GA,USA,0,,,,0,20705,32.176429,-83.1228605,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",761,,
,Dooly County,GA,USA,0,,,,0,13706,32.160056499999996,-83.818742,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",762,,
,Echols County,GA,USA,0,,,,0,4000,30.730594,-82.858908,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",763,,
,Elbert County,GA,USA,0,,,,0,19120,34.1222425,-82.833909,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",764,,
,Emanuel County,GA,USA,0,,,,0,22612,32.566712,-82.32448450000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",765,,
,Evans County,GA,USA,0,,,,0,10721,32.1633915,-81.8719985,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",766,,
,Fannin County,GA,USA,0,,,,0,25964,34.79555,-84.357961,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",767,,
,Franklin County,GA,USA,0,,,,0,23023,34.38018,-83.2239315,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",768,,
,Gilmer County,GA,USA,0,,,,0,30816,34.701946500000005,-84.4254925,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",769,,
,Glascock County,GA,USA,0,,,,0,2995,33.223555000000005,-82.5939015,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",770,,
,Grady County,GA,USA,0,,,,0,24748,30.8773495,-84.226808,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",771,,
,Greene County,GA,USA,0,,,,0,17698,33.558402,-83.17907249999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",772,,
,Habersham County,GA,USA,0,,,,0,45388,34.629725,-83.51046550000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",773,,
,Hancock County,GA,USA,0,,,,0,8348,33.2596925,-83.010673,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",774,,
,Haralson County,GA,USA,0,,,,0,29533,33.7791945,-85.2115785,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",775,,
,Hart County,GA,USA,0,,,,0,26099,34.3525795,-82.94467399999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",776,,
,Irwin County,GA,USA,0,,,,0,9398,31.620869499999998,-83.2496555,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",777,,
,Jackson County,GA,USA,0,,,,0,70422,34.130594,-83.5873665,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",778,,
,Jasper County,GA,USA,0,,,,0,14040,33.329018000000005,-83.698549,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",779,,
,Jeff Davis County,GA,USA,0,,,,0,15029,31.820179500000002,-82.63399749999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",780,,
,Jefferson County,GA,USA,0,,,,0,15430,33.037288000000004,-82.4473705,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",781,,
,Jenkins County,GA,USA,0,,,,0,8683,32.780297000000004,-81.95774750000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",782,,
,Johnson County,GA,USA,0,,,,0,9708,32.6674315,-82.6956075,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",783,,
,Jones County,GA,USA,0,,,,0,28616,33.0133215,-83.5868665,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",784,,
,Lanier County,GA,USA,0,,,,0,10340,31.016720499999998,-83.084609,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",785,,
,Long County,GA,USA,0,,,,0,18998,31.776774500000002,-81.73641549999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",786,,
,Macon County,GA,USA,0,,,,0,13143,32.346552,-84.04629249999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",787,,
,Marion County,GA,USA,0,,,,0,8351,32.348070500000006,-84.5244235,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",788,,
,McDuffie County,GA,USA,0,,,,0,21531,33.4833315,-82.471942,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",789,,
,McIntosh County,GA,USA,0,,,,0,14340,31.497031999999997,-81.42023,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",790,,
,Meriwether County,GA,USA,0,,,,0,21068,33.0380665,-84.6806535,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",791,,
,Mitchell County,GA,USA,0,,,,0,22192,31.2604725,-84.252937,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",792,,
,Montgomery County,GA,USA,0,,,,0,9193,32.151208,-82.5326555,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",793,,
,Murray County,GA,USA,0,,,,0,39921,34.785758,-84.7607105,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",794,,
,Oglethorpe County,GA,USA,0,,,,0,15054,33.8678625,-83.04306249999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",795,,
,Pike County,GA,USA,0,,,,0,18634,33.089718500000004,-84.392588,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",796,,
,Pulaski County,GA,USA,0,,,,0,11069,32.2540355,-83.45334249999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",797,,
,Putnam County,GA,USA,0,,,,0,21809,33.3255,-83.3449985,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",798,,
,Quitman County,GA,USA,0,,,,0,2279,31.88141,-85.0244685,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",799,,
,Rabun County,GA,USA,0,,,,0,16867,34.858446,-83.383081,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",800,,
,Schley County,GA,USA,0,,,,0,5236,32.29327,-84.305936,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",801,,
,Screven County,GA,USA,0,,,,0,13938,32.767269999999996,-81.6285995,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",802,,
,Seminole County,GA,USA,0,,,,0,8315,30.893515999999998,-84.879714,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",803,,
,Stephens County,GA,USA,0,,,,0,26035,34.5737745,-83.2816665,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",804,,
,Stewart County,GA,USA,0,,,,0,6199,32.0766305,-84.849609,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",805,,
,Talbot County,GA,USA,0,,,,0,6272,32.70026,-84.494721,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",806,,
,Taliaferro County,GA,USA,0,,,,0,1608,33.5860605,-82.84641400000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",807,,
,Taylor County,GA,USA,0,,,,0,8039,32.559839499999995,-84.222711,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",808,,
,Telfair County,GA,USA,0,,,,0,15876,31.965762,-82.925699,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",809,,
,Thomas County,GA,USA,0,,,,0,44448,30.8681835,-83.927226,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",810,,
,Toombs County,GA,USA,0,,,,0,26887,32.133452000000005,-82.3325215,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",811,,
,Towns County,GA,USA,0,,,,0,11852,34.891506,-83.74636849999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",812,,
,Treutlen County,GA,USA,0,,,,0,6809,32.403197500000005,-82.56301049999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",813,,
,Union County,GA,USA,0,,,,0,24001,34.8153505,-83.97961749999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",814,,
,Upson County,GA,USA,0,,,,0,26215,32.8448545,-84.3246905,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",815,,
,Walker County,GA,USA,0,,,,0,69410,34.7835435,-85.2922675,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",816,,
,Walton County,GA,USA,0,,,,0,93503,33.7633815,-83.74398049999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",817,,
,Ware County,GA,USA,0,,,,0,35680,31.018934,-82.41637399999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",818,,
,Warren County,GA,USA,0,,,,0,5251,33.431104,-82.625217,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",819,,
,Wayne County,GA,USA,0,,,,0,29808,31.5772475,-81.8800995,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",820,,
,Webster County,GA,USA,0,,,,0,2611,32.0761395,-84.54351700000001,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",821,,
,Wheeler County,GA,USA,0,,,,0,7879,32.114083,-82.73996349999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",822,,
,White County,GA,USA,0,,,,0,29970,34.6523945,-83.745846,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",823,,
,Wilcox County,GA,USA,0,,,,0,8812,31.988861,-83.3948625,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",824,,
,Wilkes County,GA,USA,0,,,,0,9876,33.795597,-82.733402,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",825,,
,Wilkinson County,GA,USA,0,,,,0,9036,32.795713500000005,-83.17697799999999,https://dph.georgia.gov/covid-19-daily-status-report,,0.4146341463414634,"[""America/New_York""]",826,,
,Hawaii County,HI,USA,5,,,,5,200983,19.594507,-155.4368715,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Pacific/Honolulu""]",827,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,Honolulu County,HI,USA,53,,,,53,980080,21.485202,-157.965655,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Pacific/Honolulu""]",828,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,Kauai County,HI,USA,3,,,,3,72133,22.006344,-159.77244050000002,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Pacific/Honolulu""]",829,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,Maui County,HI,USA,11,,,,11,167207,20.866003,-156.648965,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Pacific/Honolulu""]",830,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,Kalawao County,HI,USA,0,,,,0,88,21.173991,-156.9567145,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Pacific/Honolulu""]",831,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,,HI,USA,72,0,,,72,1415872,20.58419053050008,-157.30113772849992,https://health.hawaii.gov/docd/advisories/novel-coronavirus-2019/,,0.3902439024390244,"[""Etc/GMT+10""]",832,,"[{""name"":""Jordan Holt"",""email"":""jordholt@gmail.com"",""github"":""Jord-Holt"",""country"":""USA"",""flag"":""🇺🇸""}]"
,Lyon County,IA,USA,0,0,0,,0,11811,43.37904,-96.231903,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",833,,
,Osceola County,IA,USA,0,0,0,,0,6040,43.377934499999995,-95.62485050000001,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",834,,
,Dickinson County,IA,USA,0,0,0,,0,17153,43.378125,-95.1509005,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",835,,
,Emmet County,IA,USA,0,0,0,,0,9253,43.3778265,-94.678741,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",836,,
,Allamakee County,IA,USA,6,0,0,,6,13832,43.290620000000004,-91.3343975,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",837,,
,Kossuth County,IA,USA,1,0,0,,1,14908,43.2041725,-94.20677599999999,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",838,,
,Winneshiek County,IA,USA,1,0,0,,1,20029,43.291228000000004,-91.842569,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",839,,
,Howard County,IA,USA,0,0,0,,0,9187,43.356774,-92.317008,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",840,,
,Winnebago County,IA,USA,0,0,0,,0,10518,43.3774815,-93.734056,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",841,,
,Mitchell County,IA,USA,0,0,0,,0,10569,43.356556,-92.788738,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",842,,
,Worth County,IA,USA,0,0,0,,0,7453,43.377520000000004,-93.26088899999999,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",843,,
,Sioux County,IA,USA,1,0,0,,1,34909,43.084471,-96.2152855,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",844,,
,O'Brien County,IA,USA,0,0,0,,0,13840,43.0837635,-95.624996,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",845,,
,Clay County,IA,USA,0,0,0,,0,16134,43.082460499999996,-95.1509525,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",846,,
,Palo Alto County,IA,USA,0,0,0,,0,8929,43.0815635,-94.678422,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",847,,
,Hancock County,IA,USA,2,0,0,,2,10712,43.081615,-93.7344365,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",848,,
,Cerro Gordo County,IA,USA,2,0,0,,2,42647,43.0815435,-93.2613545,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",849,,
,Chickasaw County,IA,USA,0,0,0,,0,11964,43.060272999999995,-92.3176785,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",850,,
,Floyd County,IA,USA,0,0,0,,0,15761,43.0599625,-92.7896775,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",851,,
,Clayton County,IA,USA,0,0,0,,0,17556,42.862813,-91.252655,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",852,,
,Fayette County,IA,USA,1,0,0,,1,19660,42.862425,-91.84348399999999,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",853,,
,Plymouth County,IA,USA,0,0,0,,0,25095,42.7348585,-96.2495405,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",854,,
,Cherokee County,IA,USA,0,0,0,,0,11321,42.7352585,-95.62397949999999,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",855,,
,Buena Vista County,IA,USA,0,0,0,,0,19874,42.735102999999995,-95.151036,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",856,,
,Pocahontas County,IA,USA,0,0,0,,0,6740,42.734271500000006,-94.6787195,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",857,,
,Humboldt County,IA,USA,0,0,0,,0,9547,42.77639,-94.2071605,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",858,,
,Wright County,IA,USA,0,0,0,,0,12690,42.733138999999994,-93.7351655,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",859,,
,Bremer County,IA,USA,0,0,0,,0,24947,42.774584,-92.31803,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",860,,
,Franklin County,IA,USA,0,0,0,,0,10124,42.732661,-93.2623145,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",861,,
,Butler County,IA,USA,0,0,0,,0,14539,42.7317015,-92.7906055,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",862,,
,Dubuque County,IA,USA,6,0,0,,6,96854,42.4849805,-90.8040035,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",863,,
,Delaware County,IA,USA,0,0,0,,0,17069,42.4708025,-91.3692935,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",864,,
,Webster County,IA,USA,0,0,0,,0,36277,42.4271625,-94.187332,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",865,,
,Buchanan County,IA,USA,0,0,0,,0,21199,42.4701905,-91.839321,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",866,,
,Black Hawk County,IA,USA,3,0,0,,3,132408,42.4696575,-92.309374,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",867,,
,Woodbury County,IA,USA,2,0,0,,2,102539,42.3863465,-96.08385200000001,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,,0.3902439024390244,"[""America/Chicago""]",868,,
