city,county,state,country,population,lat,long,url,cases,deaths,recovered,tested,date
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,2,,,,2020-01-22
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,3,,,,2020-01-23
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,5,,,,2020-01-24
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,7,,,,2020-01-25
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,8,,2,,2020-01-26
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,8,,2,,2020-01-27
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,,2020-01-28
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,,2020-01-29
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,,2020-01-30
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,,2020-01-31
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,,2020-02-01
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,,2020-02-02
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,,2020-02-03
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,,2020-02-04
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,,2020-02-05
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,,2020-02-06
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,,2020-02-07
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,,2020-02-08
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,,2020-02-09
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,,2020-02-10
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,10,,2020-02-11
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,10,,2020-02-12
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,,2020-02-13
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,,2020-02-14
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,,2020-02-15
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,34,,14,,2020-02-16
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,,2020-02-17
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,,2020-02-18
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,,2020-02-19
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,,2020-02-20
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,17,,2020-02-21
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,17,,2020-02-22
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,21,,2020-02-23
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,21,,2020-02-24
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,37,,22,,2020-02-25
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,40,,22,,2020-02-26
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,40,,22,,2020-02-27
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,41,,28,,2020-02-28
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,42,,28,,2020-02-29
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,42,1,28,,2020-03-01
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,,2020-03-02
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,,2020-03-03
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,,2020-03-04
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,47,1,31,,2020-03-05
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,48,1,31,,2020-03-06
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,,2020-03-07
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,,2020-03-08
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,,2020-03-09
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,53,1,33,,2020-03-10
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,59,1,34,,2020-03-11
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,70,1,34,,2020-03-12
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,75,1,35,,2020-03-13
,,,Thailand,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,75,1,35,,2020-03-14
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,,2020-01-22
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-23
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,,2020-01-24
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,,2020-01-25
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4,,1,,2020-01-26
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4,,1,,2020-01-27
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7,,1,,2020-01-28
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7,,1,,2020-01-29
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,11,,1,,2020-01-30
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,15,,1,,2020-01-31
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,,2020-02-01
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,,2020-02-02
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,,2020-02-03
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22,,1,,2020-02-04
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22,,1,,2020-02-05
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,45,,1,,2020-02-06
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25,,1,,2020-02-07
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25,,1,,2020-02-08
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,1,,2020-02-09
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,4,,2020-02-10
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,9,,2020-02-11
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28,,9,,2020-02-12
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28,1,9,,2020-02-13
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,29,1,9,,2020-02-14
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,43,1,12,,2020-02-15
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,59,1,12,,2020-02-16
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,66,1,12,,2020-02-17
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,74,1,13,,2020-02-18
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,84,1,18,,2020-02-19
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,94,1,18,,2020-02-20
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,105,1,22,,2020-02-21
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,122,1,22,,2020-02-22
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,147,1,22,,2020-02-23
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,159,1,22,,2020-02-24
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,170,1,22,,2020-02-25
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,189,2,22,,2020-02-26
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,214,4,22,,2020-02-27
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,228,4,22,,2020-02-28
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,241,5,32,,2020-02-29
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,256,6,32,,2020-03-01
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,274,6,32,,2020-03-02
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,293,6,43,,2020-03-03
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,331,6,43,,2020-03-04
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,360,6,43,,2020-03-05
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,420,6,46,,2020-03-06
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,461,6,76,,2020-03-07
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,502,6,76,,2020-03-08
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,511,10,76,,2020-03-09
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,581,10,101,,2020-03-10
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639,15,118,,2020-03-11
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639,16,118,,2020-03-12
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,701,19,118,,2020-03-13
,,,Japan,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,701,19,118,,2020-03-14
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-23
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3,,,,2020-01-24
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3,,,,2020-01-25
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,4,,,,2020-01-26
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,5,,,,2020-01-27
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7,,,,2020-01-28
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7,,,,2020-01-29
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,10,,,,2020-01-30
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,13,,,,2020-01-31
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,16,,,,2020-02-01
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18,,,,2020-02-02
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18,,,,2020-02-03
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,24,,,,2020-02-04
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28,,,,2020-02-05
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28,,,,2020-02-06
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,30,,,,2020-02-07
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,33,,2,,2020-02-08
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,40,,2,,2020-02-09
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,45,,2,,2020-02-10
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,47,,9,,2020-02-11
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,50,,15,,2020-02-12
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,58,,15,,2020-02-13
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,67,,17,,2020-02-14
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,72,,18,,2020-02-15
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,75,,18,,2020-02-16
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,77,,24,,2020-02-17
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,81,,29,,2020-02-18
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84,,34,,2020-02-19
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84,,34,,2020-02-20
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85,,37,,2020-02-21
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85,,37,,2020-02-22
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89,,51,,2020-02-23
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89,,51,,2020-02-24
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,91,,53,,2020-02-25
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,,2020-02-26
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,,2020-02-27
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,,2020-02-28
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,102,,72,,2020-02-29
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,106,,72,,2020-03-01
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,108,,78,,2020-03-02
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110,,78,,2020-03-03
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110,,78,,2020-03-04
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,117,,78,,2020-03-05
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,130,,78,,2020-03-06
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,138,,78,,2020-03-07
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150,,78,,2020-03-08
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150,,78,,2020-03-09
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,160,,78,,2020-03-10
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,178,,96,,2020-03-11
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,178,,96,,2020-03-12
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,200,,97,,2020-03-13
,,,Singapore,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,200,,97,,2020-03-14
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-25
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-26
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-27
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-28
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-29
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-30
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-01-31
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-01
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-02
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-03
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-04
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-05
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-06
,,,Nepal,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,,2020-02-07
